text,date_min,date_max,dialect_group,dialect,region,town,longitude,latitude,type,lexeme,outcome,preceding_eir,meter
"IG XII,3,47",-199,-100,doric,east aegean,telos,na,27.390048,36.436769,funerary,ἐγραφόμαν,1,0,mixed hexameter/pentameter
"IG XII,3,47",-199,-100,doric,east aegean,telos,na,27.390048,36.436769,funerary,Κρήτα,1,0,mixed hexameter/pentameter
"IG XII,3,47",-199,-100,doric,east aegean,telos,na,27.390048,36.436769,funerary,εὐστοχίαν,1,1,mixed hexameter/pentameter
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,κεδνῆς,0,0,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,Ἀΐδης,0,0,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,πάτρην,0,1,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,Σέλγην,0,0,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,εὐσεβίης,0,1,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,σῆμα,0,0,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,ἣν,0,0,elegiac
"IG XII,3,48",-99,-1,doric,east aegean,telos,na,27.390048,36.436769,funerary,ἤνυσα,0,0,elegiac
"IG XII,3,suppl,1656",-299,-100,doric,theran,thera,thera,25.433333,36.416667,funerary,Τύχης,0,0,mixed hexameter/pentameter
"IG XII,3,suppl,1656",-299,-100,doric,theran,thera,thera,25.433333,36.416667,funerary,πλείστην,0,0,mixed hexameter/pentameter
"IG XII,3,suppl,1656",-299,-100,doric,theran,thera,thera,25.433333,36.416667,funerary,θνητόν,0,0,mixed hexameter/pentameter
"IG XII,4,2,511",-300,-300,doric,coan,kos,kos,27.289914,36.893601,votive,γυνὴ,0,0,elegiac
"IG XII,4,2,511",-300,-300,doric,coan,kos,kos,27.289914,36.893601,votive,Κούρηι,0,0,elegiac
"IG XII,4,2,511",-300,-300,doric,coan,kos,kos,27.289914,36.893601,votive,μητρός,0,0,elegiac
"IG XII,4,2,514",-299,-100,doric,coan,kos,kos,27.289914,36.893601,votive,ἁνίκα,1,0,elegiac
"IG XII,4,2,514",-299,-100,doric,coan,kos,kos,27.289914,36.893601,votive,γᾶμ,1,0,elegiac
"IG XII,4,2,514",-299,-100,doric,coan,kos,kos,27.289914,36.893601,votive,Δάμα̣τρος,1,0,elegiac
"IG XII,4,2,514",-299,-100,doric,coan,kos,kos,27.289914,36.893601,votive,Δάματρος,1,0,elegiac
"IG XII,4,2,514",-299,-100,doric,coan,kos,kos,27.289914,36.893601,votive,Κούραν,1,0,elegiac
"IG XII,4,2,516",-350,-300,doric,coan,kos,kos,27.289914,36.893601,votive,δας,1,0,mixed hexameter/pentameter
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,τέχνην,0,0,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,ἀνφοτέρης,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,ὀφιηβοσίης,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,Νεμέηι,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,πάτρης,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,δημοσίηι,0,0,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,δημοσίηι,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,τέχνης,0,0,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,φιλίης,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,ὁμωνυμίης,0,1,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,δῆμος,0,0,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,Θυώνης,0,0,elegiac
"IG XII,4,2,521",-175,-125,doric,coan,kos,kos,27.289914,36.893601,votive,ἣν,0,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,γενεᾶς,1,1,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,σωφροσύνας,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,κλεινᾶς,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,ὑγιείας,1,1,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,Ἀλσείᾳ,1,1,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,λάμπη,0,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,ἀγέλαι,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,σαοφροσύνας,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,στοργᾶι,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,ἀρχαγὸν,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,Ζανὶ,1,0,elegiac
"IG XII,4,2,588",-199,-150,doric,coan,kos,kos,27.289914,36.893601,votive,ἀρχαγέ,1,0,elegiac
"IG XII,4,2,837",-225,-175,doric,coan,kos,kos,27.289914,36.893601,honorary,χρυσέα,1,1,elegiac
"IG XII,4,2,837",-225,-175,doric,coan,kos,kos,27.289914,36.893601,honorary,ἅδ̣ε,1,0,elegiac
"IG XII,4,2,972",-220,-200,doric,coan,kos,kos,27.289914,36.893601,honorary,νέα,1,1,elegiac
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,ποθεινάν,1,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,Φιλωνίδας,1,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,φιλίας,1,1,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,τὰν,1,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,ὁπανίκ’,1,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,ἡμέρα,0,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,σημεῖα,0,0,iambic trimeter
"IG XII,4,3,1411",-199,-100,doric,coan,kos,platani,27.13738278,36.82289541,funerary,ἣν,0,0,iambic trimeter
"IG XII,4,3,1444",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,γῆν,0,0,dubious
"IG XII,4,3,1526",-199,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,κούφην,0,0,elegiac
"IG XII,4,3,1526",-199,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,τάνδ᾿,1,0,elegiac
"IG XII,4,3,1526",-199,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,ἐπέρασα,1,0,elegiac
"IG XII,4,3,1680",-299,-200,doric,coan,kos,kos,27.289914,36.893601,funerary,ἐρατῆς,0,0,elegiac
"IG XII,4,3,1680",-299,-200,doric,coan,kos,kos,27.289914,36.893601,funerary,τὴν,0,0,elegiac
"IG XII,4,3,2147",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,πάτρα,1,1,iambic trimeter
"IG XII,4,3,2147",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,Ἅιδης,0,0,iambic trimeter
"IG XII,4,3,2147",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,λατρείας,1,1,iambic trimeter
"IG XII,4,3,2147",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,ἔθνῃσκες,0,0,iambic trimeter
"IG XII,4,3,2147",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,τάνδ᾿,1,0,iambic trimeter
"IG XII,4,3,2257",-99,-1,doric,coan,kos,marmaroto,27.13738278,36.82289541,funerary,Ἀΐδας,1,0,elegiac
"IG XII,4,3,2257",-99,-1,doric,coan,kos,marmaroto,27.13738278,36.82289541,funerary,ἀκρήβην,0,0,elegiac
"IG XII,4,3,2498",-150,-100,doric,coan,kos,na,27.289914,36.893601,funerary,ἁ,1,0,elegiac
"IG XII,4,3,2528",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,βιοτὰν,1,0,elegiac
"IG XII,4,3,2528",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,ὀλίαν̣,1,0,elegiac
"IG XII,4,3,2528",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,τὰν,1,0,elegiac
"IG XII,4,3,2938",-350,-300,doric,coan,kos,kos,27.289914,36.893601,funerary,ἀραμένων,1,0,elegiac
"IG XII,4,3,2938",-350,-300,doric,coan,kos,kos,27.289914,36.893601,funerary,Παιᾶνος,1,0,elegiac
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,πάτραν,1,1,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,ἀρετῆς,0,0,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,ἣ,0,0,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,νάσωι,1,0,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,τῆς,0,0,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,ἡμετέρης,0,0,mixed hexameter/pentameter
"IG XII,4,3,2939",-299,-275,doric,coan,kos,kos,27.289914,36.893601,funerary,ἡμετέρης,0,1,mixed hexameter/pentameter
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,ὀλοὴν,0,0,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,σκοτίην,0,1,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,Ἀΐδην,0,0,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,ἁ,1,0,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,ἡ,0,0,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,ἡ,0,0,elegiac
"IG XII,4,3,2946",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,αὐτὴ,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,πέτρη,0,1,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,πηγῆς,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,πηγῆς,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,Ἀΐδηι,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,ἀείμνηστον,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,σήν,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,ἧς,0,0,elegiac
"IG XII,4,3,2947",-199,-1,doric,coan,kos,diapeli,27.13738278,36.82289541,funerary,τηλίκον,0,0,elegiac
"IG XII,4,3,2950",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,Ἅδης,0,0,elegiac
"IG XII,4,3,2950",-99,-1,doric,coan,kos,kos,27.289914,36.893601,funerary,Φερσεφόνης,0,0,elegiac
"IG XII,4,3,3025",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,χρηστ̣ὸς,0,0,iambic trimeter
"IG XII,4,3,3025",-199,-100,doric,coan,kos,kos,27.289914,36.893601,funerary,σήματος,0,0,iambic trimeter
"IG XII,4,4,3080",-199,-1,doric,coan,kos,phyxa,27.13738278,36.82289541,funerary,ἀγαθὴν,0,0,mixed hexameter/pentameter
"IG XII,4,4,3080",-199,-1,doric,coan,kos,phyxa,27.13738278,36.82289541,funerary,π̣οθεινὴν,0,0,mixed hexameter/pentameter
"IG XII,4,4,3080",-199,-1,doric,coan,kos,phyxa,27.13738278,36.82289541,funerary,πάτρα,1,1,mixed hexameter/pentameter
"IG XII,4,4,3080",-199,-1,doric,coan,kos,phyxa,27.13738278,36.82289541,funerary,τὴν,0,0,mixed hexameter/pentameter
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,Θευδότα,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,Ἀΐδας,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,ἀκμάν,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,γενέτας,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,Περσεφόνας,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,γηραλέην,0,1,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,ἁ,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,μάτηρ,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,ἁρπάξας,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,σὰν,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,ἐμάρανεν,1,0,elegiac
"IG XII,4,4,3291",-199,-1,doric,coan,kos,isthmia,27.13738278,36.82289541,funerary,ζαλωτὸν,1,0,elegiac
"IG XII,4,5 4091.II",-260,-260,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,βουλᾶι,1,0,elegiac
"IG XII,4,5 4091.II",-260,-260,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,χρυσέας,1,1,elegiac
"IG XII,4,5 4091.II",-260,-260,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,δικ̣αιοσύ̣ν̣α̣ς̣,1,0,elegiac
"IG XII,4,5 4091.II",-260,-260,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,μεγαλανορίαι,1,0,elegiac
"IG XII,4,5,4088",-299,-200,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,ἀρετῆς,0,0,elegiac
"IG XII,4,5,4088",-299,-200,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,honorary,μορφῆς,0,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,μορφᾶς,1,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,ἥβας,1,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,τιμῆς,0,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,τάνδε,1,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,στᾶσεν,1,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,Δαλίου,1,0,elegiac
"IG XII,4,5,4091.I",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,τῆσδε,0,0,elegiac
"IG XII,4,5,4091.III",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,ἀρετᾶς,1,0,elegiac
"IG XII,4,5,4091.III",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,ἇς,1,0,elegiac
"IG XII,4,5,4091.III",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,τιμάεντα,1,0,elegiac
"IG XII,4,5,4091.III",-260,-260,doric,coan,kalymna,kalymnos,26.9502826,36.9654482,honorary,στᾶσεν,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,διπλῆς,0,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,προτέρα,1,1,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,στοργά,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,αὐγὰς,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,μορφὰν,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,κλεόμαν,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,δῆμος,0,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,Ἡραγόρας,1,1,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,ἅρπασεν,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,ἁ,1,0,elegiac
"IG XII,4,5,4215",-199,-100,doric,coan,kalymna,kalymnos,26.97181983,36.99839148,funerary,ματρὶ,1,0,elegiac
"IG XII,4,5,4201",-299,-200,doric,coan,kalymna,panormos,26.97181983,36.99839148,funerary,αἰχμῆι,0,0,elegiac
"IG XII,4,5,4201",-299,-200,doric,coan,kalymna,panormos,26.97181983,36.99839148,funerary,Ἄρης,0,0,elegiac
"IG XII,suppl.152",-99,-1,doric,astypalaean,astypalaea,na,26.36489173,36.57888616,funerary,μάτην,0,0,elegiac
"IG XII,suppl.152",-99,-1,doric,astypalaean,astypalaea,na,26.36489173,36.57888616,funerary,μνήμης,0,0,elegiac
"IG XII,suppl.152",-99,-1,doric,astypalaean,astypalaea,na,26.36489173,36.57888616,funerary,μνήμης,0,0,elegiac
lindos II 177,-199,-175,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,Ἀλκείδαν,1,0,elegiac
lindos II 177,-199,-175,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,δορᾶς,1,1,elegiac
lindos II 177,-199,-175,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἐγρεμάχαι,1,0,elegiac
lindos II 177,-199,-175,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἀρίσαμον,1,0,elegiac
lindos II 177,-199,-175,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἁ,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,γενέτας,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἐκφερόμαν,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,στᾶσε,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,κλεινὰ,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,βουλᾶς,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,τιμὰν,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἁμὲς,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,πανδάμου,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἀειμνάστους,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,ἃ,1,0,elegiac
lindos II 197f,-150,-100,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,honorary,χοραγεσίας,1,0,elegiac
lindos II 291,-88,-88,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,votive,νίκας,1,0,elegiac
lindos II 291,-88,-88,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,votive,πάτρα,1,1,elegiac
lindos II 291,-88,-88,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,votive,Ἀθαναία,1,0,elegiac
lindos II 291,-88,-88,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,votive,Ἀθαναία,1,1,elegiac
lindos II 621,-299,-200,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,funerary,ἰερὰ,1,1,elegiac
lindos II 621,-299,-200,doric,rhodian,rhodos,lindos,28.08829847,36.09129942,funerary,θνητὸς,0,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,νίκα,1,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,μάκαιρα,1,1,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,χαλκείαι,1,1,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,ἦμαρ,0,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,σῆμα,0,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,ἔθαλε,1,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,Ἠελίοιο,0,0,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,Ἥρης,0,1,elegiac
lindos II 698,-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,ἁ,1,0,elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,πάλαν,1,0,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,Ἁγησίστρατον,1,0,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,ἀγαθέαι,1,1,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,φάμα,1,0,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,φάμα,1,0,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,ἀείμναστον,1,0,mixed iamb/elegiac
lindos II 699,-199,-150,doric,rhodian,rhodos,rhodos,28.227611,36.443113,honorary,τὰμ,1,0,mixed iamb/elegiac
"Maiuri,NSER 19",-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,votive,ὁσίας,1,1,elegiac
"Maiuri,NSER 19",-299,-100,doric,rhodian,rhodos,rhodos,28.227611,36.443113,votive,δικαιοσύνας,1,0,elegiac
